L_8s,L_4s
22,12
24,20
34,36
15,36
35,28
27,16
70,37
41,20
15,21
19,48
20,11
58,23
16,29
24,25
11,18
40,31
21,32
21,33
21,28
14,17
27,33
23,19
18,13
43,24
80,22
12,25
41,17
16,44
31,15
32,20
8,50
33,13
32,32
32,24
37,17
36,15
24,51
17,22
60,14
21,17
9,27
24,16
53,35
31,21
34,16
34,24
27,21
13,20
11,15
76,33
54,12
42,19
14,13
14,16
41,49
32,11
18,35
22,16
32,18
34,37
26,46
25,11
16,16
38,17
25,22
24,10
20,25
32,19
25,37
80,50
16,11
50,46
40,20
30,70
48,43
40,8
56,15
58,32
22,16
23,11
22,34
8,10
33,15
34,16
19,24
9,45
30,26
44,30
25,44
20,39
35,24
52,28
24,52
11,15
61,22
19,28
34,28
34,25
15,12
19,13
23,17
47,27
27,14
35,20
24,14
41,12
40,24
20,19
19,28
19,21
29,10
25,12
26,80
27,10
39,31
29,12
42,15
23,16
27,12
46,18
8,9
20,25
60,30
30,15
28,49
47,27
10,9
40,27
27,39
15,20
12,10
24,38
45,13
37,21
28,15
21,28
44,24
40,17
14,11
35,22
18,40
33,20
31,15
10,38
27,31
25,18
14,43
45,39
11,10
42,32
59,51
24,31
16,19
48,32
49,25
11,15
42,13
19,32
23,24
36,17
28,25
40,15
16,28
38,23
25,20
61,25
22,19
33,18
28,28
25,31
62,16
37,8
40,39
33,21
21,39
12,10
51,18
63,43
32,26
35,15
20,17
54,17
10,23
14,11
50,60
38,15
33,15
65,44
17,12
24,14
18,38
45,52
16,16
38,39
48,15
31,12
16,10
19,16
21,18
23,25
17,15
62,36
36,16
58,31
19,50
26,17
40,16
71,15
26,23
35,31
44,29
47,14
48,31
31,20
16,18
58,30
9,29
18,22
68,22
13,24
11,12
30,20
23,21
41,17
36,18
31,10
38,23
14,11
13,27
34,23
43,27
24,31
37,24
32,24
66,28
38,27
15,16
35,35
23,22
47,19
28,11
41,9
22,42
49,37
38,20
15,18
24,14
22,26
27,22
31,18
17,11
39,48
53,17
33,27
28,14
28,8
54,20
19,33
30,40
23,10
42,32
64,58
13,13
36,40
53,24
9,23
46,10
40,15
26,18
63,15
36,23
16,25
80,20
11,11
61,30
17,15
35,25
17,47
17,21
29,34
17,21
27,18
17,24
47,23
29,25
80,32
21,16
25,19
20,14
22,25
18,28
22,12
36,17
23,40
24,12
45,32
29,24
30,41
25,56
39,11
9,9
22,40
15,22
9,21
52,19
44,35
9,8
17,19
37,16
80,17
49,12
33,23
38,17
33,18
26,24
13,22
15,33
62,28
13,14
42,20
24,25
35,11
37,18
19,46
37,19
20,24
23,44
38,25
24,16
20,40
12,25
65,49
38,16
33,18
30,17
16,18
36,14
19,33
10,12
26,13
41,22
42,14
15,25
31,21
16,19
32,9
50,28
31,10
41,21
26,17
77,35
9,22
31,11
16,32
33,20
28,49
27,9
22,12
31,47
50,26
30,11
30,32
35,37
48,14
32,56
53,33
34,36
50,27
32,40
31,11
21,46
38,15
17,18
35,19
19,19
44,43
30,9
16,19
18,15
15,9
23,16
14,20
79,41
53,43
32,31
34,26
17,19
15,12
15,46
30,13
9,33
18,27
24,15
45,30
17,23
53,20
24,9
54,14
16,22
13,20
43,41
24,28
80,28
32,16
27,24
11,30
18,38
27,48
46,11
24,18
20,13
26,51
48,30
17,17
42,48
18,11
25,24
39,21
52,10
26,52
39,19
20,20
62,21
41,46
60,52
19,14
14,12
79,13
68,40
15,27
80,14
63,35
32,17
47,15
41,11
55,9
36,19
26,14
25,12
22,42
18,19
8,10
24,20
16,31
13,12
10,10
80,13
19,17
32,17
24,20
13,11
53,15
25,10
28,14
25,31
13,20
12,35
34,29
14,16
42,18
15,24
41,29
46,35
11,22
18,12
31,11
20,32
19,16
45,21
15,20
15,12
17,38
45,44
47,50
80,29
21,37
30,20
32,53
33,44
19,18
9,41
27,25
33,29
21,13
20,29
43,43
9,8
17,34
43,11
21,12
12,11
24,28
16,31
39,15
33,39
12,31
41,36
28,37
61,11
22,14
19,22
13,25
19,28
10,14
42,14
45,10
56,26
43,27
10,49
14,47
41,18
26,14
17,19
21,29
25,18
18,14
14,24
35,11
26,9
17,11
16,26
16,20
24,22
28,37
49,13
24,8
20,19
16,25
47,23
29,10
20,38
35,10
28,16
33,25
51,12
11,10
19,20
21,29
15,27
49,29
17,12
24,17
17,24
13,61
29,9
21,11
19,42
29,27
21,19
30,27
33,21
22,19
18,12
35,18
37,18
50,38
42,10
21,19
41,26
10,23
15,12
70,74
18,18
70,35
70,45
55,11
35,37
28,12
24,22
30,14
8,28
18,21
22,22
38,80
42,26
71,61
8,8
42,16
27,15
43,14
12,11
50,17
22,46
57,31
28,17
30,19
31,61
12,11
13,11
21,22
33,28
27,20
33,73
36,32
38,27
37,53
80,35
42,21
11,39
42,13
34,30
25,22
21,17
20,19
27,23
35,15
37,17
49,24
21,28
56,15
20,50
15,35
39,25
27,45
19,19
25,9
32,17
43,13
57,20
47,12
48,32
8,24
28,21
26,15
24,20
12,22
40,37
55,51
28,15
35,16
24,40
16,29
52,71
15,11
34,33
17,20
42,16
20,42
12,12
39,32
41,21
21,75
39,58
42,48
19,26
80,31
80,40
17,22
18,15
20,24
24,11
20,14
27,10
27,24
22,15
79,47
48,43
24,20
50,11
30,31
45,8
35,18
40,16
46,23
22,9
18,35
10,9
34,28
46,40
49,25
10,26
25,27
37,37
57,16
36,23
66,30
19,20
24,32
15,14
31,37
25,24
33,70
27,34
10,26
15,33
21,15
34,14
16,21
12,37
19,14
66,47
24,13
16,35
39,38
28,16
14,28
49,21
16,11
27,10
30,12
42,71
29,29
31,19
36,11
19,13
29,8
32,20
14,17
27,23
39,9
62,17
28,8
17,19
39,11
32,21
12,22
20,13
50,25
17,20
41,20
21,25
18,25
27,9
11,11
37,19
53,18
17,23
29,48
31,39
67,40
46,13
47,19
24,32
22,38
38,11
33,24
20,31
17,19
25,38
52,23
47,16
23,16
19,29
27,25
33,20
28,25
80,58
25,15
49,11
38,12
57,8
42,24
16,12
37,80
25,15
40,25
9,8
19,15
42,14
25,46
59,49
53,47
43,59
29,15
31,54
29,15
27,15
46,9
13,11
22,10
29,21
25,24
65,57
11,14
22,34
21,37
56,21
40,46
32,16
76,31
25,33
11,12
16,19
53,15
15,23
17,17
16,32
32,12
25,26
35,12
29,39
26,48
24,38
42,27
16,60
9,8
34,36
16,17
23,23
46,18
29,16
8,8
24,11
21,31
35,37
10,11
50,14
72,18
38,24
23,29
11,14
19,52
28,31
13,12
35,38
26,43
14,35
27,16
14,18
45,17
18,27
76,37
27,17
29,37
31,31
43,80
19,15
16,18
47,33
49,59
21,21
22,20
30,16
33,9
26,34
52,24
42,34
15,25
42,12
19,46
24,80
53,29
17,38
42,38
17,11
35,22
55,30
40,65
26,12
25,19
40,39
18,60
22,14
15,43
19,17
30,10
43,16
62,19
11,14
39,14
26,42
19,14
53,33
15,19
15,31
23,15
27,36
33,33
11,36
30,15
14,25
57,23
20,23
30,16
21,22
35,22
20,18
48,11
48,41
31,13
59,32
70,17
75,20
28,10
19,39
38,29
23,29
16,26
37,48
19,24
30,19
8,10
21,29
37,13
23,23
10,9
18,19
80,55
39,34
22,17
70,21
24,47
24,19
13,11
33,28
33,17
32,29
74,18
10,13
42,26
18,43
16,45
32,21
26,19
26,17
31,31
20,38
23,19
22,34
15,25
20,40
17,16
33,10
32,27
29,37
31,39
46,43
79,13
34,11
50,14
24,20
39,15
18,12
44,25
23,27
16,23
10,9
18,11
36,10
12,24
32,12
28,25
22,22
20,17
27,20
19,14
22,20
13,9
12,28
31,33
19,24
12,20
18,15
12,10
23,35
50,18
29,39
34,20
31,19
19,13
44,80
19,14
18,34
22,30
39,24
38,41
36,39
18,17
27,21
24,32
12,44
42,19
23,23
58,10
22,32
27,36
33,20
27,10
39,15
15,28
29,24
9,10
18,16
28,25
38,10
33,29
49,16
42,17
27,46
39,20
23,18
26,16
29,33
14,16
63,24
17,24
32,13
22,30
35,16
40,73
41,11
29,13
25,24
24,13
72,18
32,39
23,17
22,22
20,14
38,10
15,11
40,11
21,12
25,24
37,28
29,14
42,14
32,46
27,29
46,17
27,49
18,34
17,54
42,24
57,23
27,23
59,10
27,18
49,47
18,16
41,9
19,71
41,28
30,36
19,22
39,32
17,17
41,28
80,68
80,22
24,13
11,25
31,18
11,35
21,16
20,44
16,14
64,31
71,16
20,11
34,14
20,15
19,22
21,25
19,20
15,18
44,24
19,25
26,9
39,15
29,27
42,36
29,80
31,21
40,11
33,61
66,21
18,20
45,16
23,12
29,19
24,41
40,13
25,15
43,14
10,9
80,18
40,17
15,53
20,34
34,23
19,36
17,13
12,14
46,42
42,20
39,80
68,33
11,20
20,29
22,10
27,15
16,15
10,19
27,27
33,20
17,22
18,22
53,38
20,43
35,28
35,24
16,16
27,11
51,27
31,18
40,18
30,17
41,10
47,20
32,8
56,31
37,18
34,26
25,16
30,23
8,8
39,30
23,32
29,14
36,27
21,17
36,15
27,21
36,26
27,28
43,15
40,14
14,14
28,33
35,14
13,26
26,33
13,22
78,25
35,26
26,32
45,32
23,23
22,23
12,35
12,13
23,42
38,30
21,21
18,10
44,17
71,58
25,29
42,38
50,23
49,41
47,20
36,39
23,18
9,21
29,16
34,11
29,14
24,12
80,28
8,8
16,27
29,63
13,14
11,11
61,37
62,37
80,16
55,26
24,30
21,26
20,14
16,26
28,49
22,27
16,29
61,26
31,29
34,55
38,33
77,24
42,21
16,16
50,29
16,49
66,18
19,18
20,32
14,19
21,30
16,13
18,23
25,22
27,24
30,34
18,29
21,14
34,35
18,40
51,9
19,16
18,28
25,16
26,12
35,15
24,8
16,17
34,53
34,19
10,30
59,16
29,19
37,18
29,23
25,11
27,18
26,9
11,14
43,21
25,20
22,23
61,41
41,28
18,18
19,26
57,27
29,33
10,49
38,14
26,20
45,10
19,41
40,13
27,14
32,14
23,43
29,18
40,33
23,11
29,13
35,16
32,58
47,25
30,30
50,47
36,19
31,12
48,16
19,12
36,27
8,9
19,14
59,27
14,16
26,21
20,14
23,40
32,60
21,37
19,34
23,16
34,14
13,25
27,14
18,35
13,18
21,12
15,11
56,47
20,39
80,17
53,46
58,18
27,24
13,14
35,16
17,16
62,13
26,9
18,40
24,12
25,29
26,39
32,33
31,16
15,17
35,19
26,16
39,32
9,30
17,21
12,22
39,31
23,28
19,15
8,9
18,35
16,10
25,45
9,12
40,22
27,13
38,27
19,16
33,15
44,9
23,40
16,15
56,37
60,11
15,33
21,24
25,18
15,16
46,21
17,42
18,28
12,12
27,11
41,32
24,62
66,19
16,38
13,15
19,34
24,17
26,16
35,38
38,19
50,11
15,16
24,40
61,9
17,32
9,21
27,29
42,20
39,28
39,28
33,36
9,22
31,14
25,19
12,21
11,9
25,21
68,14
28,19
26,26
47,26
29,25
20,30
13,13
80,23
28,16
32,10
33,14
10,15
47,13
35,11
53,22
33,36
10,13
20,17
33,12
67,16
20,20
33,14
18,17
16,28
15,47
24,48
10,10
38,14
33,26
41,33
14,42
26,23
24,17
8,9
20,14
16,20
76,45
25,15
72,25
8,8
18,30
16,31
17,22
26,9
56,53
80,36
29,24
35,24
23,23
50,80
27,10
14,14
52,19
19,38
20,13
46,12
18,31
28,10
37,36
30,38
34,30
39,12
19,15
30,41
20,18
38,23
28,60
24,11
40,10
25,24
35,20
46,24
32,41
60,31
15,30
53,27
45,24
43,23
28,20
37,25
17,25
9,37
54,23
37,15
10,9
18,11
34,10
14,11
10,31
28,18
20,26
57,25
21,17
38,26
26,80
12,39
75,28
36,11
13,28
14,18
27,13
18,29
17,11
20,11
65,39
21,31
28,12
31,11
65,36
18,26
17,22
46,40
13,24
33,19
15,12
19,17
10,35
25,13
27,37
46,29
16,30
39,50
52,29
8,30
34,34
38,14
25,21
48,43
23,35
30,9
16,11
28,34
14,34
11,10
26,29
80,16
39,20
19,15
51,25
23,31
62,53
15,14
40,30
21,36
43,14
40,23
37,38
59,28
21,24
21,14
46,35
11,11
21,36
29,26
22,25
39,17
25,16
21,22
18,35
44,11
29,17
29,56
32,28
30,16
48,18
71,33
34,43
17,18
30,9
21,14
27,34
23,22
13,11
26,24
9,22
27,16
38,20
23,53
9,10
43,27
25,15
28,53
41,30
17,41
23,21
12,9
28,16
32,21
36,12
20,13
16,22
11,13
19,20
71,22
24,30
16,25
11,17
20,18
28,33
22,19
17,19
35,29
25,17
22,15
25,21
32,11
25,23
60,28
18,17
42,14
40,28
41,11
40,18
8,35
17,16
50,38
28,25
13,17
34,23
8,10
17,29
80,34
24,19
37,23
29,9
45,24
30,17
21,15
18,12
24,27
38,24
11,14
37,45
19,18
12,21
29,22
19,21
22,15
38,13
39,39
36,16
45,48
24,12
43,48
19,10
22,18
43,44
30,22
37,16
40,19
33,19
46,12
26,27
47,16
16,17
25,18
15,27
30,14
9,20
70,34
14,12
64,38
26,29
39,21
10,31
31,17
18,17
23,21
9,35
26,20
28,31
34,24
37,21
20,10
23,27
70,35
16,13
63,21
23,13
32,36
27,25
17,17
15,15
71,26
36,18
27,23
40,12
38,25
27,15
19,23
18,19
27,59
18,17
19,15
38,14
34,12
9,36
43,11
59,19
17,17
45,21
25,9
19,12
9,9
33,18
18,13
28,30
71,25
15,15
10,8
19,12
47,28
22,43
10,10
80,29
34,30
42,34
31,28
25,35
28,49
60,34
13,25
34,33
18,34
13,14
47,13
13,37
19,21
23,10
11,11
19,24
18,13
67,46
47,45
41,11
19,19
46,14
14,9
38,16
45,40
60,23
37,32
56,23
23,13
15,17
16,26
32,39
29,15
9,8
15,27
17,38
29,30
35,19
29,23
52,8
37,40
54,14
61,18
27,55
34,19
35,25
45,16
61,44
14,39
33,38
26,30
52,14
17,17
29,22
12,13
43,24
12,18
30,11
21,19
60,16
29,20
43,16
26,22
26,71
18,15
27,22
45,27
18,14
18,28
20,12
27,34
14,18
31,13
31,53
62,38
24,14
25,9
30,13
25,46
19,21
31,9
72,35
25,19
29,16
8,9
18,13
31,20
12,20
31,21
25,64
36,33
37,45
20,15
35,15
34,34
22,24
11,14
35,66
43,34
18,24
15,26
13,15
46,30
34,18
31,51
45,16
23,30
22,60
35,12
39,46
39,16
33,18
16,23
15,35
24,17
34,26
53,33
33,36
25,47
15,17
29,20
51,66
19,14
25,30
68,70
48,16
27,36
29,16
41,36
9,22
16,14
72,23
37,10
10,33
56,31
37,29
20,34
32,28
33,17
27,19
44,38
11,13
54,15
22,41
27,36
77,34
19,13
28,14
31,17
62,15
39,16
10,28
21,12
35,41
30,65
19,34
26,20
23,10
74,11
17,15
24,11
29,35
49,12
34,16
43,32
22,17
30,31
47,37
9,24
19,18
67,13
22,29
19,16
19,24
10,8
13,18
35,25
13,19
9,10
25,14
30,35
28,15
24,18
18,16
44,23
18,24
43,12
45,37
16,14
15,21
41,15
12,13
17,27
45,20
40,35
22,54
67,19
20,14
29,19
24,11
19,16
31,45
19,18
18,12
12,14
43,17
14,13
12,31
56,16
80,21
25,34
62,11
44,14
22,52
29,22
18,20
23,15
36,9
11,34
43,20
28,25
53,26
46,36
28,11
38,25
15,10
33,40
40,32
13,25
72,16
44,12
30,22
41,42
11,27
15,27
18,11
31,31
17,24
32,46
8,11
50,31
18,16
27,48
36,17
23,37
21,20
57,16
24,20
15,11
36,14
16,22
13,43
44,12
26,34
27,27
40,23
14,10
40,19
26,41
28,16
21,13
41,28
37,20
29,19
19,16
25,41
14,28
32,62
22,26
13,19
28,23
58,12
28,15
14,35
32,63
25,17
13,12
30,28
10,32
29,14
66,19
52,10
22,25
49,43
8,8
23,30
14,26
51,19
38,10
38,20
36,24
18,25
38,24
14,19
45,25
54,14
14,28
10,21
27,19
29,18
37,24
22,9
49,20
20,20
24,34
20,37
52,51
30,9
12,27
34,20
17,25
54,12
16,25
40,59
16,10
16,15
14,13
24,17
49,35
46,22
23,35
15,16
22,10
10,37
27,26
11,11
27,28
16,24
12,33
8,10
31,16
19,20
33,27
26,26
37,21
22,23
19,17
26,14
32,19
49,25
60,43
20,10
12,12
40,24
34,40
21,17
59,21
24,65
46,28
19,30
21,15
41,21
8,21
39,9
28,15
63,14
33,23
27,26
14,42
55,12
32,10
28,13
25,16
67,21
36,38
35,44
22,23
44,23
12,11
37,22
45,49
31,10
15,15
22,30
11,9
38,35
19,27
50,8
15,53
25,30
29,29
32,18
28,23
40,14
46,21
15,18
52,33
11,21
75,12
31,19
29,56
34,11
62,21
16,19
50,21
36,46
36,37
56,9
80,20
30,26
70,13
60,35
25,22
28,33
16,11
77,15
56,9
80,23
38,22
19,37
53,12
14,11
51,31
24,9
32,17
52,18
28,28
31,12
11,24
10,10
36,19
25,18
26,50
40,41
51,24
29,22
22,23
21,80
53,21
37,20
37,38
15,28
9,33
37,37
26,23
19,15
38,35
20,15
23,24
18,20
64,34
41,23
31,9
37,30
80,14
27,14
34,14
58,42
53,28
28,10
20,18
30,15
39,40
11,10
71,17
62,19
27,9
35,31
24,23
20,31
10,13
26,28
31,12
22,11
8,10
23,33
16,21
31,45
15,22
36,26
23,24
17,16
33,13
18,30
44,12
30,18
47,13
12,10
31,17
36,24
42,14
14,23
25,14
18,44
28,45
35,19
24,15
37,8
25,44
18,21
29,48
79,25
24,15
37,77
14,24
22,11
14,10
24,17
28,22
22,22
27,14
28,13
45,36
28,57
18,27
12,19
80,27
30,32
39,30
11,8
34,16
21,14
21,18
13,48
24,49
23,26
20,33
23,13
26,17
41,25
28,21
33,53
36,45
29,10
26,27
36,16
37,26
31,27
33,15
80,46
16,37
19,21
47,20
26,22
68,17
42,69
35,12
18,19
22,26
32,14
57,10
14,42
24,17
27,80
31,29
15,28
38,16
24,11
80,11
34,13
37,17
30,25
17,12
12,12
11,10
36,27
14,18
19,19
53,19
48,57
34,31
17,36
23,15
15,30
10,9
32,34
29,12
33,32
41,17
25,25
27,27
29,51
44,16
22,19
41,36
34,24
76,27
46,20
29,47
32,20
39,18
51,40
25,32
43,14
18,49
45,43
31,38
45,29
46,15
22,33
27,33
22,18
68,23
27,27
34,20
13,19
44,27
36,12
12,30
10,8
33,16
19,15
19,22
38,50
67,20
36,36
22,17
23,12
20,15
10,55
38,72
47,11
11,38
31,15
15,16
22,16
11,12
18,14
33,26
43,13
22,36
43,26
31,9
43,36
31,28
30,23
41,25
34,31
30,17
10,24
29,34
17,17
24,15
39,22
21,22
44,15
19,19
77,28
11,12
20,13
43,20
27,24
17,12
23,32
8,11
54,20
16,9
37,18
38,35
22,17
21,29
17,21
54,20
29,16
31,12
15,43
16,17
33,12
29,24
68,14
22,22
27,10
33,20
39,17
18,34
31,40
36,24
8,9
9,11
22,19
37,19
41,15
18,28
29,25
24,21
28,11
14,16
28,29
28,29
65,17
40,42
33,18
58,32
11,31
40,27
13,17
26,23
25,32
11,29
9,10
24,28
20,11
8,24
14,25
24,38
29,17
43,17
29,23
16,16
42,25
35,36
14,47
10,12
31,27
25,27
21,16
31,31
80,20
20,20
69,51
42,16
40,40
9,32
39,18
46,41
23,14
29,24
60,19
28,20
34,17
22,15
53,32
23,16
33,30
28,31
47,43
25,18
22,11
9,11
65,10
26,36
25,13
17,30
13,14
11,9
23,16
14,12
19,20
11,38
33,17
37,23
18,15
39,22
37,25
26,33
79,32
50,26
12,32
13,18
17,79
31,70
11,11
17,12
15,14
16,27
19,35
38,26
32,48
33,30
18,17
20,24
80,29
15,25
24,22
16,38
33,22
17,45
44,22
52,30
24,33
42,35
21,24
45,42
58,37
34,12
25,18
29,13
33,11
22,12
10,8
29,19
20,15
54,19
57,50
23,22
33,27
37,22
23,28
17,14
40,25
25,25
33,13
76,30
13,15
26,60
42,21
42,27
37,31
33,14
18,19
19,23
57,28
40,8
11,11
25,20
36,15
32,30
20,22
80,49
30,26
21,29
27,30
24,15
52,27
19,16
33,25
62,21
61,27
11,23
43,15
35,28
26,39
32,11
11,14
10,11
32,27
14,27
37,27
15,26
31,23
25,16
17,18
30,13
15,40
35,9
53,20
35,10
32,29
66,32
67,32
19,34
20,10
62,15
18,13
26,36
45,21
48,50
37,8
25,38
19,25
37,49
46,13
25,19
27,12
22,38
18,20
28,25
26,31
27,15
34,17
27,28
28,25
33,44
40,9
39,16
29,26
31,11
32,15
25,12
9,10
24,30
20,16
23,18
41,25
25,36
43,18
21,18
33,15
16,26
51,25
40,18
30,11
32,22
59,46
25,35
32,15
46,19
16,13
16,22
35,20
18,16
34,29
49,31
28,58
49,18
20,13
31,51
48,14
49,26
18,36
46,26
35,12
15,28
42,33
44,28
30,12
27,16
40,11
10,11
38,29
20,12
40,12
37,44
32,15
11,9
19,27
31,9
37,8
37,21
66,19
40,35
16,24
25,13
33,20
11,12
60,16
16,13
11,10
38,13
27,41
19,17
21,21
17,25
21,13
42,23
53,31
23,15
31,8
42,37
29,20
29,14
28,26
17,43
36,28
25,39
31,10
39,12
32,22
15,15
22,52
32,38
13,54
47,11
34,37
34,18
27,34
41,32
36,24
25,35
8,10
80,27
27,16
8,26
33,14
59,30
23,15
37,21
30,30
57,17
55,33
30,42
14,25
10,12
55,32
14,15
20,36
12,10
33,12
23,12
43,39
35,13
14,22
66,8
25,21
18,19
56,14
34,29
44,20
54,20
24,25
17,31
49,50
29,24
30,24
39,14
31,14
22,10
21,22
21,9
13,52
46,39
31,53
16,26
25,46
9,8
26,17
21,17
26,40
27,56
34,27
30,18
16,20
38,30
14,12
51,56
63,17
14,12
12,12
37,55
22,35
19,19
29,62
41,18
49,19
37,21
17,14
54,25
39,21
36,19
36,21
23,29
31,27
18,19
80,24
23,10
34,18
24,31
31,27
35,23
45,22
26,28
55,34
50,33
11,27
38,27
48,40
27,28
40,22
62,11
8,10
24,19
19,18
23,26
37,14
75,20
23,22
22,31
20,43
19,18
80,14
61,36
41,12
45,12
79,28
35,15
22,24
12,34
43,13
38,51
44,14
24,17
19,24
9,9
10,26
35,24
37,29
14,68
17,51
19,26
26,21
37,35
54,14
43,24
34,28
19,29
36,14
60,43
53,10
30,12
32,19
50,11
54,12
37,29
12,31
10,9
21,42
14,21
20,20
49,71
26,31
34,27
19,23
30,37
37,14
50,33
30,34
14,26
10,12
27,35
24,13
30,19
11,29
24,26
13,14
26,22
59,15
40,30
60,57
11,10
29,38
29,41
15,24
24,16
27,28
30,51
18,28
14,26
24,24
49,36
40,64
35,16
22,20
37,22
25,10
32,40
35,17
32,42
16,31
74,28
9,8
30,19
28,12
23,19
52,71
35,29
48,29
44,33
43,12
80,35
24,15
24,21
16,12
11,34
12,30
40,15
42,22
28,11
43,45
26,35
28,32
16,14
35,21
32,41
9,10
14,29
48,11
41,39
26,22
20,12
23,21
31,29
27,52
30,16
74,22
64,30
37,13
16,14
48,22
11,21
25,19
11,19
48,10
42,39
25,37
9,11
25,25
19,20
8,18
37,23
63,48
32,27
19,38
12,39
19,25
27,15
65,20
35,27
9,10
34,27
31,32
30,38
35,16
17,14
47,21
37,15
18,54
69,16
55,21
35,10
45,19
26,27
51,29
19,14
38,19
14,24
25,13
55,12
24,23
14,17
37,24
33,18
72,33
60,12
29,21
52,37
12,11
34,33
33,25
12,62
10,9
19,26
22,11
20,53
26,13
27,18
23,38
17,45
32,40
24,17
11,9
15,43
31,13
23,34
33,58
42,28
29,40
27,20
32,14
28,31
35,29
20,15
19,17
9,20
9,24
43,15
23,18
58,12
27,24
13,13
42,11
35,15
14,13
26,25
49,23
33,34
80,13
19,13
35,12
24,11
20,11
13,34
34,23
32,21
11,28
11,9
40,31
22,12
8,8
38,23
25,20
34,40
18,52
31,37
18,26
10,15
24,16
35,47
37,11
24,15
30,27
35,16
10,19
18,16
15,55
42,19
17,35
56,33
8,9
12,30
36,41
23,26
13,24
18,22
35,25
15,13
32,23
48,20
40,39
59,43
38,17
32,27
21,15
80,20
40,12
21,24
44,13
34,30
53,34
28,14
10,11
21,18
14,18
8,47
15,24
26,25
25,24
18,18
39,33
35,24
14,22
40,40
37,29
11,52
27,28
28,41
26,19
22,19
77,41
27,46
37,64
18,53
36,21
51,8
10,21
34,28
24,16
24,13
17,57
26,30
25,13
18,42
26,14
26,23
22,41
31,15
44,33
34,18
54,12
9,10
34,36
10,11
33,13
35,14
29,29
8,11
21,26
21,9
21,28
13,27
46,29
24,17
38,15
30,13
38,51
12,24
37,52
16,31
37,30
80,32
25,44
65,41
28,41
15,21
25,22
64,16
68,17
34,25
9,8
11,36
33,48
37,14
20,24
44,29
14,26
55,26
11,18
36,21
27,35
32,49
76,19
23,14
13,19
41,34
9,31
20,14
45,19
67,25
24,25
11,23
9,8
18,18
20,20
21,50
40,15
36,25
23,16
18,22
28,21
25,16
35,44
65,20
36,27
12,9
27,18
34,39
42,21
14,15
16,17
17,80
30,14
36,15
63,14
46,56
34,10
35,15
19,11
16,28
18,14
52,22
30,36
32,19
42,9
33,16
80,66
74,22
46,32
33,50
25,11
27,32
15,14
37,35
29,12
25,33
27,17
11,9
32,18
16,17
26,19
26,63
80,40
23,29
47,37
23,57
14,34
49,28
40,26
13,10
9,30
14,11
37,12
20,14
11,12
15,24
66,33
25,30
37,26
80,43
8,8
9,19
34,35
12,13
13,31
33,25
63,14
17,17
15,13
27,13
32,16
14,16
22,25
17,28
21,12
19,11
36,44
13,25
64,18
39,18
14,10
26,31
8,10
30,17
14,21
19,8
38,17
11,11
24,19
18,15
56,22
33,19
65,40
36,12
48,27
10,32
28,26
13,27
48,14
21,23
34,37
15,35
16,25
20,18
24,15
46,21
11,18
26,18
42,28
15,28
15,18
37,28
33,17
44,34
15,18
28,29
28,13
29,21
35,53
19,27
42,26
12,37
43,22
12,13
29,25
30,38
13,13
11,9
27,18
26,25
8,8
50,40
23,11
34,17
18,17
50,25
22,39
10,9
30,16
14,13
10,23
14,51
46,40
34,27
50,10
13,19
28,24
48,21
34,64
74,18
8,9
27,19
23,21
18,36
45,14
25,31
28,35
27,12
18,34
24,10
24,40
37,24
15,15
45,16
21,24
35,27
32,11
20,20
26,11
32,52
12,10
12,13
11,11
23,16
25,18
31,19
16,16
72,24
22,16
17,18
30,24
25,27
11,69
15,22
48,26
33,22
23,13
16,14
21,16
41,37
18,14
30,15
35,31
16,29
35,15
20,37
43,21
44,57
59,15
28,27
17,15
35,22
11,13
31,13
15,18
25,15
31,51
49,21
26,41
22,39
34,36
11,31
30,16
13,17
26,44
18,18
34,20
8,8
30,69
29,31
24,18
80,24
22,43
72,32
18,19
60,12
37,22
9,9
40,52
14,29
45,30
59,46
24,27
21,15
19,9
16,35
26,12
31,13
48,43
32,15
31,9
34,9
32,15
20,48
12,25
43,14
71,16
14,13
22,10
13,20
30,18
12,37
72,27
29,12
44,20
24,22
30,12
39,34
48,36
58,11
30,16
35,13
9,9
27,21
20,16
39,8
41,46
28,24
32,23
28,40
26,38
17,20
12,13
38,24
47,27
62,10
25,43
19,21
17,14
21,11
25,54
17,11
37,25
37,18
19,16
31,9
37,10
34,80
56,27
33,13
26,23
16,19
25,39
22,11
26,17
33,23
16,33
79,44
14,12
41,26
30,14
44,12
32,17
12,18
24,79
13,26
23,17
8,9
42,18
25,13
8,8
35,14
75,24
23,16
17,38
53,13
15,13
35,66
46,28
16,32
44,9
25,13
25,16
25,32
44,33
15,21
25,44
29,13
36,23
36,71
8,8
9,51
51,41
27,17
15,25
38,27
37,16
48,15
17,37
15,10
24,28
32,14
17,37
71,19
55,24
53,22
37,27
36,26
28,13
72,24
25,21
37,12
10,9
18,23
19,29
27,8
12,28
25,23
40,21
24,39
25,27
37,13
12,25
27,14
45,78
12,11
37,21
34,29
24,26
29,11
21,20
48,47
25,26
24,16
21,45
9,21
27,12
23,18
34,31
18,17
41,74
20,13
26,10
28,35
19,14
35,25
40,39
27,47
24,64
28,27
26,12
48,23
36,46
26,11
60,20
37,15
33,16
8,11
80,21
24,30
62,26
35,10
76,29
27,24
18,18
43,25
27,14
36,12
63,26
49,20
11,23
42,25
27,34
29,14
10,13
28,12
62,17
65,21
